epoch,train_loss,lr,val_psnr,val_ssim,epoch_time_seconds
29,0.12131052158105626,4.0322676341324435e-05,,,4.830273866653442
30,0.12166338349973727,3.969463130731186e-05,24.431434807024505,0.6572386753140834,4.526323556900024
31,0.1220459694787516,3.9052084446303294e-05,,,4.541985511779785
32,0.12179055361426327,3.839566987447494e-05,,,4.262516736984253
33,0.12158366451633273,3.772603539375931e-05,,,4.458715915679932
34,0.1217791838218851,3.704384185254291e-05,,,4.531207084655762
35,0.12136050450614724,3.63497624934887e-05,24.301881225485552,0.6554722074876752,4.199010372161865
36,0.12150467113554753,3.564448228912685e-05,,,4.417195081710815
37,0.12132014726337634,3.492869726586954e-05,,,4.565512418746948
38,0.12136183408048565,3.4203113817116984e-05,,,4.204326629638672
39,0.1210083804082122,3.346844800613232e-05,,,4.232351779937744
40,0.12135623322519459,3.272542485937372e-05,24.449599803539744,0.6532912892207765,4.773961305618286
41,0.1209633680591953,3.197477765098077e-05,,,4.213480234146118
42,0.12148184525339227,3.12172471791214e-05,,,4.16462779045105
43,0.12222686401694766,3.0453581034913598e-05,,,4.925440073013306
44,0.12153985339628802,2.968453286464315e-05,,,4.256734848022461
45,0.1212594296683455,2.8910861626005803e-05,24.347025793895387,0.6545101798940123,4.146779775619507
46,0.12175993014570749,2.8133330839107642e-05,,,4.477807998657227
47,0.12174661998273263,2.7352707832962885e-05,,,4.307824373245239
48,0.12119016775023794,2.6569762988232866e-05,,,4.174027442932129
49,0.12153443570282321,2.5785268976953237e-05,,,4.28484582901001
50,0.12151669410237095,2.5000000000000028e-05,24.58843383872718,0.6617419390301955,4.597917556762695
51,0.12170857394721259,2.421473102304682e-05,,,4.171518325805664
52,0.12128074501580038,2.343023701176719e-05,,,4.250477075576782
53,0.12165694014407481,2.2647292167037164e-05,,,4.77830696105957
54,0.12139945699457537,2.1866669160892418e-05,,,4.196160554885864
55,0.12174616934299909,2.108913837399425e-05,24.247320963625324,0.6530397037665049,4.1583380699157715
56,0.12190273461909835,2.0315467135356907e-05,,,4.655353546142578
57,0.1212057329831251,1.9546418965086466e-05,,,4.217535734176636
58,0.12147813160333606,1.878275282087865e-05,,,4.167800426483154
59,0.12171402488278771,1.8025222349019294e-05,,,4.560605764389038
60,0.1210990915228015,1.7274575140626345e-05,24.43092064899311,0.6562223688029406,4.3896684646606445
61,0.12102394993395467,1.6531551993867737e-05,,,4.186378240585327
62,0.12155841548246911,1.579688618288308e-05,,,4.447991847991943
63,0.12148238108979258,1.5071302734130502e-05,,,4.488306045532227
64,0.1212442358224786,1.4355517710873202e-05,,,4.156364440917969
65,0.12132222203336594,1.365023750651135e-05,24.364408484676428,0.6497140312403963,4.2936625480651855
66,0.12160431997487639,1.2956158147457131e-05,,,4.502851247787476
67,0.12168909374036287,1.2273964606240733e-05,,,4.158797979354858
68,0.12093613671684089,1.1604330125525094e-05,,,4.222123146057129
69,0.12181874226335013,1.0947915553696749e-05,,,4.522532224655151
70,0.12163892567212782,1.030536869268819e-05,24.456986941789324,0.6577962890528796,4.18642258644104
71,0.12165478612137193,9.677323658675599e-06,,,4.1568639278411865
72,0.12134417866735908,9.06440025628277e-06,,,4.582348108291626
73,0.12140188609023723,8.46720336690872e-06,,,4.1719889640808105
74,0.12077878375683025,7.886322351782794e-06,,,4.21818733215332
75,0.12105277887892085,7.322330470336325e-06,24.335169614407054,0.6536538731633571,4.592252969741821
76,0.12153616506307079,6.775784314464728e-06,,,4.3555686473846436
77,0.1209737526963182,6.24722325923852e-06,,,4.233058214187622
78,0.12114288139871614,5.737168930605281e-06,,,4.435662269592285
79,0.1215761540008714,5.246124690607749e-06,,,4.429449081420898
80,0.12160224333364217,4.774575140626324e-06,24.511796769342926,0.655157994282873,4.155238389968872
81,0.12105396866027889,4.322985643135964e-06,,,4.346275806427002
82,0.12152303145752939,3.891801862449635e-06,,,4.530325174331665
83,0.12116700053104953,3.4814493249014116e-06,,,4.142225980758667
84,0.1214760991014602,3.0923329989034154e-06,,,4.247920513153076
85,0.12107470733417149,2.7248368952908095e-06,24.33623040977277,0.651942682109381,4.795110464096069
86,0.12143572622829307,2.37932368834952e-06,,,4.162468194961548
87,0.1211557713021642,2.0561343579004804e-06,,,4.164128303527832
88,0.12148492631269404,1.7555878527937192e-06,,,4.646060228347778
89,0.12121101242463454,1.4779807761443662e-06,,,4.212383985519409
90,0.1214799306399274,1.2235870926211638e-06,24.40499046392608,0.65361508883928,4.1458213329315186
91,0.12180878427000037,9.926578580764278e-07,,,4.4903037548065186
92,0.12087104635335512,7.854209717842272e-07,,,4.453559637069702
93,0.12116830038562046,6.020809515313179e-07,,,4.159390687942505
94,0.12103477211209876,4.4281873178278274e-07,,,4.37743067741394
95,0.12126746171068947,3.0779148512155904e-07,24.476646205835173,0.6557184805472692,4.56430983543396
96,0.12128376597512792,1.9713246713805623e-07,,,4.144320726394653
97,0.12141540297070588,1.1095088492300029e-07,,,4.262560129165649
98,0.12146346082537679,4.933178929321111e-08,,,4.7032880783081055
99,0.1215090142943082,1.233599085671002e-08,,,4.171271085739136
100,0.12151443286835872,0.0,24.417016182029457,0.6519036818491785,4.174511671066284
