epoch,train_loss,lr,val_psnr,val_ssim,epoch_time_seconds
32,0.12950523182515844,7.679133974894988e-05,,,9.697712898254395
33,0.1293940981119073,7.545207078751862e-05,,,9.250159740447998
34,0.12948854654229358,7.408768370508582e-05,,,9.299668073654175
35,0.12944322780448864,7.26995249869774e-05,24.49487066059782,0.6480978805767862,9.564203023910522
36,0.12974618649108477,7.12889645782537e-05,,,9.191678762435913
37,0.12971562334264966,6.985739453173908e-05,,,9.223142623901367
38,0.12956277733034044,6.840622763423397e-05,,,9.504451513290405
39,0.12963391032795718,6.693689601226464e-05,,,8.969077110290527
40,0.12959162432731353,6.545084971874744e-05,24.474938166768926,0.6542902296049553,9.38479208946228
41,0.12931027983694526,6.394955530196154e-05,,,9.597122192382812
42,0.12966827485479918,6.24344943582428e-05,,,8.796335220336914
43,0.12934118091014393,6.0907162069827195e-05,,,9.388407230377197
44,0.12946254328677528,5.93690657292863e-05,,,9.437933206558228
45,0.1293358700977688,5.7821723252011606e-05,24.504813844697516,0.6527171900920701,8.674340009689331
46,0.12926530155558774,5.6266661678215284e-05,,,9.695777177810669
47,0.12951089173472818,5.470541566592577e-05,,,9.77655291557312
48,0.1294698184657075,5.313952597646573e-05,,,8.879279613494873
49,0.12908449810297534,5.1570537953906474e-05,,,9.607320547103882
50,0.12927350030381263,5.0000000000000057e-05,24.320041119006643,0.6502437016420197,9.497694492340088
51,0.1293247809920835,4.842946204609364e-05,,,8.762028455734253
52,0.12951998989117552,4.686047402353438e-05,,,9.66920018196106
53,0.1290993028400347,4.529458433407433e-05,,,9.443880319595337
54,0.1292738390541253,4.3733338321784836e-05,,,8.723445177078247
55,0.12923039046020718,4.21782767479885e-05,24.41347292640753,0.6553312187132082,9.541886568069458
56,0.12937168748094766,4.0630934270713814e-05,,,9.251307487487793
57,0.1291578803366241,3.909283793017293e-05,,,8.822222709655762
58,0.129228507217608,3.75655056417573e-05,,,9.42449164390564
59,0.12954852961877486,3.605044469803859e-05,,,9.046476364135742
60,0.12948847642565697,3.454915028125269e-05,24.572522159208333,0.6553267389535904,9.109189987182617
61,0.12962138652801514,3.3063103987735474e-05,,,9.479450941085815
62,0.1293162899444418,3.159377236576616e-05,,,9.033957719802856
63,0.1295676228632447,3.0142605468261005e-05,,,9.231041193008423
64,0.12907687773444756,2.8711035421746404e-05,,,9.380644083023071
65,0.12917025350137432,2.73004750130227e-05,24.34627176376811,0.6511833160592798,8.722707509994507
66,0.12915965873448804,2.5912316294914263e-05,,,9.368841648101807
67,0.12899447412041745,2.4547929212481466e-05,,,9.380897283554077
68,0.1292493757228552,2.320866025105019e-05,,,8.717063188552856
69,0.129019399428962,2.1895831107393498e-05,,,9.547546863555908
70,0.12919283810304694,2.061073738537638e-05,24.393996439482038,0.6547484923350183,9.645153045654297
71,0.12928000139287524,1.9354647317351198e-05,,,8.680655717849731
72,0.12906745398143651,1.812880051256554e-05,,,9.417826414108276
73,0.12913896882302872,1.693440673381744e-05,,,9.185092687606812
74,0.1292034591774311,1.577264470356559e-05,,,8.787491083145142
75,0.1290595325626715,1.464466094067265e-05,24.344273565108317,0.6513738007399074,9.38504672050476
76,0.12925433672255976,1.3551568628929456e-05,,,9.110677242279053
77,0.12917421679747731,1.249444651847704e-05,,,9.121629476547241
78,0.12903240705571126,1.1474337861210562e-05,,,9.560266256332397
79,0.1293342292363844,1.0492249381215497e-05,,,9.100429058074951
80,0.12923708610367357,9.549150281252648e-06,24.620035144320706,0.6569668590499643,9.141098022460938
81,0.1290715443570638,8.645971286271927e-06,,,9.516010999679565
82,0.12923149432942257,7.78360372489927e-06,,,9.208101987838745
83,0.12886101310162884,6.962898649802823e-06,,,9.298750877380371
84,0.12899324867533846,6.184665997806831e-06,,,9.527396202087402
85,0.12925887894872592,5.449673790581619e-06,24.418273672722933,0.6518964038083428,8.739707231521606
86,0.12924503305942397,4.75864737669904e-06,,,9.190283060073853
87,0.12887624574830328,4.112268715800961e-06,,,9.29367995262146
88,0.12902796703252326,3.5111757055874383e-06,,,8.716041088104248
89,0.1292152351399648,2.9559615522887324e-06,,,9.338655233383179
90,0.1288712233827825,2.4471741852423276e-06,24.366956196333234,0.651182529696247,9.299928426742554
91,0.1290948635323226,1.9853157161528557e-06,,,8.644327163696289
92,0.12923086916861,1.5708419435684545e-06,,,9.215280294418335
93,0.12909950058656167,1.2041619030626358e-06,,,9.185266971588135
94,0.1287474986148563,8.856374635655655e-07,,,8.719714641571045
95,0.12895558613489208,6.155829702431181e-07,24.353504159994294,0.6515601423748753,9.412348747253418
96,0.12895504006168299,3.9426493427611245e-07,,,8.857606172561646
97,0.1290569767727416,2.2190176984600058e-07,,,8.908924341201782
98,0.12877067931801328,9.866357858642222e-08,,,9.396035194396973
99,0.12894832840256415,2.467198171342004e-08,,,8.768616437911987
100,0.12889424134269425,0.0,24.482899287290742,0.6584033398774632,9.296130418777466
