epoch,train_loss,lr,val_psnr,val_ssim,epoch_time_seconds
37,0.12195167570122942,3.492869726586954e-05,,,4.611201286315918
38,0.12197995372976513,3.4203113817116984e-05,,,4.753391742706299
39,0.12165496994363745,3.346844800613232e-05,,,4.410620927810669
40,0.12129065809927929,3.272542485937372e-05,24.405345655324165,0.6518270799465347,4.538887977600098
41,0.12144590888107032,3.197477765098077e-05,,,4.726173639297485
42,0.12153292593863532,3.12172471791214e-05,,,4.467490911483765
43,0.12103068707502229,3.0453581034913598e-05,,,4.633126735687256
44,0.12123080876175166,2.968453286464315e-05,,,4.763566255569458
45,0.12116063191509863,2.8910861626005803e-05,24.209105592024954,0.6525303527974246,4.3908445835113525
46,0.12133307305069181,2.8133330839107642e-05,,,4.546499490737915
47,0.12162863789943226,2.7352707832962885e-05,,,4.716562032699585
48,0.12114383243127542,2.6569762988232866e-05,,,4.354113340377808
49,0.12183288502010722,2.5785268976953237e-05,,,4.487753629684448
50,0.12140300663554437,2.5000000000000028e-05,24.292495553953607,0.6532363930815145,4.771048069000244
51,0.12153890291409479,2.421473102304682e-05,,,4.420417547225952
52,0.12132023003843243,2.343023701176719e-05,,,4.523325681686401
53,0.12173430598233435,2.2647292167037164e-05,,,4.720717906951904
54,0.12110299637002848,2.1866669160892418e-05,,,4.41669774055481
55,0.12143163579762918,2.108913837399425e-05,24.31522136194664,0.6513712756466448,4.52946662902832
56,0.12089360530796914,2.0315467135356907e-05,,,4.682055473327637
57,0.12124134783159222,1.9546418965086466e-05,,,4.40881085395813
58,0.12135055928129018,1.878275282087865e-05,,,4.474985122680664
59,0.12096012299080634,1.8025222349019294e-05,,,4.834088325500488
60,0.1209285574056215,1.7274575140626345e-05,24.45671820849703,0.6567529641222536,4.461702823638916
61,0.121512059689889,1.6531551993867737e-05,,,4.5207226276397705
62,0.12099081591555946,1.579688618288308e-05,,,4.8384833335876465
63,0.12209825535560248,1.5071302734130502e-05,,,4.39977765083313
64,0.12122322482745733,1.4355517710873202e-05,,,4.439024925231934
65,0.12109776414992737,1.365023750651135e-05,24.375294300547818,0.6511856772397694,4.832874774932861
66,0.12116013295322464,1.2956158147457131e-05,,,4.363461256027222
67,0.1212124894970782,1.2273964606240733e-05,,,4.525292634963989
68,0.12144816053871303,1.1604330125525094e-05,,,5.026040315628052
69,0.12102468445250422,1.0947915553696749e-05,,,4.39239764213562
70,0.12106817801132977,1.030536869268819e-05,24.43140902017292,0.6537395326191919,4.402597904205322
71,0.121394938709333,9.677323658675599e-06,,,4.821500301361084
72,0.12112821854602818,9.06440025628277e-06,,,4.377908229827881
73,0.12129615889801984,8.46720336690872e-06,,,4.445901393890381
74,0.12162258343243093,7.886322351782794e-06,,,4.782297611236572
75,0.12104926159947643,7.322330470336325e-06,24.474929832575615,0.6564530233542124,4.390970706939697
76,0.12151040969242789,6.775784314464728e-06,,,4.365355014801025
77,0.12129530517018072,6.24722325923852e-06,,,4.816192626953125
78,0.12078259801380302,5.737168930605281e-06,,,4.320227384567261
79,0.12108725634087926,5.246124690607749e-06,,,4.367864370346069
80,0.12163161394888894,4.774575140626324e-06,24.480825275705573,0.6557608173604597,4.872848987579346
81,0.12069721829527963,4.322985643135964e-06,,,4.415394306182861
82,0.1215222343073217,3.891801862449635e-06,,,4.382365703582764
83,0.12118292955590527,3.4814493249014116e-06,,,4.810580015182495
84,0.12112348550794748,3.0923329989034154e-06,,,4.374249696731567
85,0.12133324399439141,2.7248368952908095e-06,24.602297753618476,0.6540543975537283,4.333599328994751
86,0.12128345182617836,2.37932368834952e-06,,,4.800396680831909
87,0.12091907393789247,2.0561343579004804e-06,,,4.396437644958496
88,0.12121015000101161,1.7555878527937192e-06,,,4.386448383331299
89,0.12113402050507917,1.4779807761443662e-06,,,4.820992708206177
90,0.1212188016454709,1.2235870926211638e-06,24.440287132012216,0.6548924639559629,4.42859148979187
91,0.12124683806330433,9.926578580764278e-07,,,4.329799652099609
92,0.12091735547489296,7.854209717842272e-07,,,4.775082349777222
93,0.12092951074971826,6.020809515313179e-07,,,4.475970983505249
94,0.12136559627282872,4.4281873178278274e-07,,,4.385631799697876
95,0.12124687361695209,3.0779148512155904e-07,24.509484684258176,0.6576745771525199,4.6863694190979
96,0.12109848777122885,1.9713246713805623e-07,,,4.4681689739227295
97,0.12135141267890966,1.1095088492300029e-07,,,4.347015619277954
98,0.1210630743567413,4.933178929321111e-08,,,4.584880113601685
99,0.12188467908984296,1.233599085671002e-08,,,4.648536205291748
100,0.12135355833604836,0.0,24.53399505531579,0.6556569173147804,4.398419141769409
